room_id;host_id;room_type;reviews;good_rating;rating;overall_satisfaction;accommodates;bedrooms;price;last_modified;latitude;longitude
10326826;53140928;Entire home/apt;10;1;5;5;4;0;46;2017-06-29 14:14:05.109799;52.238534;21.01719
9482572;7656875;Entire home/apt;7;1;5;5;4;1;46;2017-06-29 14:36:00.210294;52.157677;21.040642
9062954;19081881;Entire home/apt;85;1;4,5;04,05,2017;4;1;46;2017-06-29 14:14:09.668761;52.238827;21.002964
8638817;16054261;Entire home/apt;0;0;0;0;4;0;46;2017-06-29 14:24:58.719941;52.202836;21.046237
8472517;23610718;Entire home/apt;2;0;0;0;2;1;46;2017-06-29 14:19:52.891475;52.231221;20.989966
8024153;42369361;Entire home/apt;0;0;0;0;2;1;46;2017-06-29 14:24:16.410597;52.220487;21.019152
7948849;5874520;Entire home/apt;2;0;0;0;3;2;46;2017-06-29 14:20:37.076086;52.212612;21.022669
7634332;2628673;Entire home/apt;125;1;4,5;04,05,2017;5;1;46;2017-06-29 14:13:44.528812;52.248862;21.013423
6856690;35932213;Entire home/apt;6;1;5;5;2;1;46;2017-06-29 14:15:52.033709;52.264038;21.039664
6203895;19081881;Entire home/apt;171;1;4,5;04,05,2017;4;1;46;2017-06-29 14:13:57.281311;52.238302;21.004846
5629837;16054261;Entire home/apt;15;1;4,5;04,05,2017;4;0;46;2017-06-29 14:20:21.759963;52.201492;21.047581
5608331;15251678;Entire home/apt;57;1;5;5;2;1;46;2017-06-29 14:14:07.172810;52.236797;20.998268
5568372;5874520;Entire home/apt;6;1;4,5;04,05,2017;2;2;46;2017-06-29 14:20:37.105669;52.214555;21.022104
5552315;28789187;Entire home/apt;0;0;0;0;3;1;46;2017-06-29 14:22:08.090010;52.237973;21.020936
4543800;17439333;Entire home/apt;0;0;0;0;3;1;46;2017-06-29 14:24:37.585708;52.22529;21.01125
4371069;2836185;Entire home/apt;12;1;5;5;2;1;46;2017-06-29 14:14:26.321990;52.232968;21.037203
3672997;11426387;Entire home/apt;3;1;4,5;04,05,2017;2;1;46;2017-06-29 14:17:58.165896;52.234081;21.031325
3323712;1848527;Entire home/apt;4;1;4,5;04,05,2017;2;1;46;2017-06-29 14:19:12.138777;52.243003;20.995499
3138735;5874520;Entire home/apt;7;1;4,5;04,05,2017;2;2;46;2017-06-29 14:24:13.611437;52.214789;21.022645
2289681;11694024;Entire home/apt;7;0;3,5;03,05,2017;4;1;46;2017-06-29 14:17:27.511397;52.233216;21.001493
2237688;11426387;Entire home/apt;3;1;5;5;4;0;46;2017-06-29 14:16:21.124722;52.245346;21.006674
1999648;8011917;Entire home/apt;26;1;4,5;04,05,2017;3;1;46;2017-06-29 14:19:57.196428;52.227859;20.97071
1558293;6379727;Entire home/apt;1;0;0;0;4;2;46;2017-06-29 14:20:14.584682;52.265524;20.951119
1343238;1548876;Entire home/apt;16;1;4,5;04,05,2017;2;1;46;2017-06-29 14:24:32.930611;52.22493;20.995135
1244656;11694024;Entire home/apt;26;1;4,5;04,05,2017;4;1;46;2017-06-29 14:17:27.513946;52.234263;21.002143
1033432;1863302;Entire home/apt;4;1;4,5;04,05,2017;2;1;46;2017-06-29 14:16:15.247861;52.243238;20.994675
813067;4273133;Entire home/apt;30;1;5;5;4;1;46;2017-06-29 14:16:04.412630;52.247684;20.992878
730684;3800086;Entire home/apt;23;1;5;5;4;3;46;2017-06-29 14:16:49.958933;52.236335;21.000282
703224;753850;Entire home/apt;10;1;4;4;10;4;46;2017-06-29 14:50:42.776342;52.134677;21.07314
495336;2446564;Entire home/apt;61;1;5;5;3;1;46;2017-06-29 14:14:23.145173;52.236222;21.035397
455436;2263702;Private room;3;1;5;5;2;1;46;2017-06-29 13:39:57.175584;52.239689;21.017167
430205;2138477;Entire home/apt;0;0;0;0;1;1;46;2017-06-29 14:16:26.219171;52.246613;20.941954
295396;1404332;Entire home/apt;26;1;5;5;4;1;46;2017-06-29 14:23:35.434983;52.224711;21.016349
18792196;39941038;Entire home/apt;6;1;5;5;6;3;45;2017-06-29 14:36:23.705692;52.156198;21.015519
18721713;33006283;Entire home/apt;2;0;0;0;4;0;45;2017-06-29 14:19:50.753763;52.238383;20.987698
17381037;27207084;Entire home/apt;0;0;0;0;5;2;45;2017-06-29 15:50:32.662979;52.217541;21.01453
16489305;30358485;Entire home/apt;7;1;4,5;04,05,2017;7;1;45;2017-06-29 14:18:25.616709;52.226787;21.01908
16299153;85927346;Entire home/apt;0;0;0;0;4;0;45;2017-06-29 14:15:05.683126;52.28483;20.977431
16176273;105603958;Entire home/apt;20;1;4,5;04,05,2017;2;0;45;2017-06-29 14:13:48.094816;52.236937;21.016037
15897557;103107610;Entire home/apt;1;0;0;0;2;1;45;2017-06-29 14:15:48.884823;52.244828;21.02222
15822055;83452561;Private room;2;0;0;0;2;1;45;2017-06-29 13:39:52.171518;52.235041;21.002622
15466888;45338853;Entire home/apt;35;1;4,5;04,05,2017;3;0;45;2017-06-29 14:31:01.327826;52.23302;20.997839
15038608;10689410;Entire home/apt;61;1;5;5;4;1;45;2017-06-29 14:13:40.184847;52.212708;21.020349
15016789;4854309;Entire home/apt;9;1;4,5;04,05,2017;4;2;45;2017-06-29 14:24:29.928665;52.220514;21.010247
14888799;33006283;Entire home/apt;0;0;0;0;4;2;45;2017-06-29 14:19:54.845597;52.236899;20.991394
14529001;2285735;Entire home/apt;2;0;0;0;3;0;45;2017-06-29 14:23:35.469214;52.225447;21.01413
13834522;61121669;Entire home/apt;0;0;0;0;4;2;45;2017-06-29 14:16:08.055172;52.246794;20.996976
13544690;77941091;Entire home/apt;14;1;4,5;04,05,2017;4;1;45;2017-06-29 14:15:35.152875;52.244289;20.999067
12666290;68639462;Entire home/apt;43;1;5;5;5;2;45;2017-06-29 14:13:53.632611;52.201839;20.951953
12141868;4128080;Entire home/apt;28;1;5;5;3;1;45;2017-06-29 14:13:44.518682;52.237077;20.999654
11569019;61121669;Entire home/apt;24;1;5;5;3;1;45;2017-06-29 14:35:55.339615;52.155989;21.079548
10542333;2066856;Entire home/apt;75;1;5;5;2;0;45;2017-06-29 14:13:55.458996;52.236516;21.022455
10541767;2066856;Entire home/apt;73;1;5;5;2;0;45;2017-06-29 14:13:48.110539;52.234674;21.022198
10403460;7665329;Entire home/apt;3;1;4,5;04,05,2017;4;0;45;2017-06-29 14:25:44.131071;52.23225;21.011011
9409218;48123446;Entire home/apt;10;1;4;4;4;2;45;2017-06-29 14:19:57.178607;52.228968;20.971054
9151054;12512584;Entire home/apt;66;1;5;5;3;1;45;2017-06-29 14:14:39.353746;52.2467;21.0176
7587038;12512584;Entire home/apt;106;1;5;5;4;1;45;2017-06-29 14:13:40.176971;52.247305;21.018449
6825941;1863302;Entire home/apt;0;0;0;0;2;0;45;2017-06-29 14:17:00.863491;52.259361;20.994997
6810399;24896817;Entire home/apt;75;1;5;5;6;0;45;2017-06-29 14:13:49.904281;52.225395;21.011485
6368028;16054261;Entire home/apt;3;1;5;5;4;0;45;2017-06-29 14:20:23.354031;52.201663;21.045884
6367680;16054261;Entire home/apt;5;1;5;5;4;0;45;2017-06-29 14:14:11.786541;52.200961;21.045914
5891891;27656261;Entire home/apt;10;1;5;5;7;2;45;2017-06-29 14:51:13.488989;52.151039;20.918514
5441189;2066856;Entire home/apt;136;1;5;5;2;0;45;2017-06-29 14:13:48.116003;52.234865;21.02071
4845171;22518877;Entire home/apt;81;1;5;5;4;0;45;2017-06-29 14:13:40.212529;52.246402;21.005845
2395450;12236823;Entire home/apt;122;1;4,5;04,05,2017;2;1;45;2017-06-29 14:14:16.055369;52.244458;20.990016
1614007;8590983;Entire home/apt;77;1;5;5;4;1;45;2017-06-29 14:23:08.596475;52.215643;21.0021
1474835;1863302;Entire home/apt;2;0;0;0;2;1;45;2017-06-29 14:19:54.851692;52.229268;20.973918
369501;1863302;Entire home/apt;6;1;4,5;04,05,2017;2;1;45;2017-06-29 14:19:52.876874;52.228928;20.975361
19407409;136055577;Entire home/apt;0;0;0;0;4;1;44;2017-06-29 14:14:21.515578;52.243053;21.087251
19325825;62362280;Entire home/apt;0;0;0;0;5;1;44;2017-06-29 14:14:37.721745;52.278083;20.943574
19267439;131770151;Entire home/apt;0;0;0;0;5;2;44;2017-06-29 14:35:58.422511;52.148766;21.034705
19262844;134877503;Entire home/apt;0;0;0;0;3;2;44;2017-06-29 14:17:13.955870;52.238003;21.033254
19223137;37812145;Entire home/apt;0;0;0;0;2;1;44;2017-06-29 14:14:52.041485;52.265678;20.978943
19203424;36654096;Entire home/apt;0;0;0;0;3;1;44;2017-06-29 14:14:32.181203;52.25806;20.961452
19166334;51900123;Entire home/apt;0;0;0;0;3;2;44;2017-06-29 14:14:23.128755;52.244407;21.064566
19138499;110140147;Entire home/apt;0;0;0;0;2;1;44;2017-06-29 14:20:05.130991;52.275284;20.963518
19128718;89187727;Entire home/apt;0;0;0;0;3;2;44;2017-06-29 14:25:37.371576;52.202859;21.006701
19065132;118324067;Entire home/apt;6;1;5;5;4;1;44;2017-06-29 14:20:16.162911;52.208912;21.07345
19059129;73686904;Entire home/apt;4;1;5;5;5;1;44;2017-06-29 14:13:44.540857;52.244643;21.098915
19033227;3497178;Private room;0;0;0;0;2;1;44;2017-06-29 13:39:58.745011;52.222179;21.016705
19031177;3497178;Private room;0;0;0;0;2;1;44;2017-06-29 13:39:56.136437;52.221207;21.015023
19030914;26119987;Entire home/apt;0;0;0;0;2;0;44;2017-06-29 14:34:33.533463;52.231693;20.998884
19016550;89046791;Entire home/apt;4;1;5;5;2;0;44;2017-06-29 14:17:26.523965;52.23053;21.015487
19012118;26119987;Entire home/apt;1;0;0;0;2;0;44;2017-06-29 14:18:22.478528;52.234939;21.004153
18993505;131336038;Entire home/apt;3;1;5;5;4;1;44;2017-06-29 14:14:52.078735;52.234427;21.009532
18623505;129377097;Entire home/apt;0;0;0;0;2;0;44;2017-06-29 14:17:46.073408;52.249099;20.998371
18492641;2387312;Entire home/apt;1;0;0;0;10;2;44;2017-06-29 14:14:21.526773;52.250904;21.096667
18446459;81673990;Entire home/apt;0;0;0;0;4;0;44;2017-06-29 14:23:30.618612;52.229782;21.016229
18301299;41439459;Entire home/apt;3;1;5;5;3;1;44;2017-06-29 14:35:55.364817;52.156408;21.072369
18155859;30280656;Entire home/apt;5;1;5;5;4;0;44;2017-06-29 14:13:57.262884;52.203367;21.047789
18148297;125133320;Entire home/apt;5;1;5;5;4;2;44;2017-06-29 14:16:01.417584;52.260324;20.996101
18123559;101849498;Entire home/apt;1;0;0;0;2;0;44;2017-06-29 14:16:50.811301;52.236325;21.005745
17906347;13986219;Entire home/apt;7;1;5;5;5;2;44;2017-06-29 14:13:44.543268;52.240789;20.987991
17822439;120259280;Entire home/apt;1;0;0;0;3;0;44;2017-06-29 14:14:21.529481;52.259376;21.041408
17583615;72802867;Entire home/apt;10;1;5;5;4;0;44;2017-06-29 14:13:57.253606;52.236372;21.020721
17478748;12075778;Entire home/apt;24;1;5;5;2;0;44;2017-06-29 14:15:54.693343;52.245182;20.998582
17459777;118222513;Entire home/apt;7;1;4,5;04,05,2017;4;2;44;2017-06-29 14:15:28.368447;52.25346;21.00935
17299086;16293057;Entire home/apt;1;0;0;0;6;2;44;2017-06-29 14:14:56.250647;52.263277;21.032902
17145729;115285157;Entire home/apt;3;1;5;5;4;1;44;2017-06-29 14:24:58.704273;52.186914;21.003958
17121413;58073243;Entire home/apt;3;1;5;5;3;2;44;2017-06-29 14:27:06.334440;52.218477;20.984469
16827325;111973155;Entire home/apt;15;1;5;5;4;1;44;2017-06-29 14:14:05.077255;52.254652;20.976674
16731343;110938546;Entire home/apt;2;0;0;0;4;2;44;2017-06-29 14:25:01.166501;52.17608;21.007123
16617018;7824920;Entire home/apt;15;1;5;5;5;2;44;2017-06-29 14:13:42.397461;52.238117;21.027664
16392943;107385520;Entire home/apt;4;1;4,5;04,05,2017;6;2;44;2017-06-29 14:20:43.534552;52.19288;21.062163
16376776;83673110;Private room;0;0;0;0;1;1;44;2017-06-29 13:40:00.982159;52.250523;21.011669
16373304;81673990;Entire home/apt;0;0;0;0;4;0;44;2017-06-29 14:19:44.276330;52.235088;21.010022
16024003;70448196;Entire home/apt;6;1;5;5;2;1;44;2017-06-29 14:26:52.045235;52.173188;21.000301
15969219;103722593;Entire home/apt;1;0;0;0;4;0;44;2017-06-29 14:32:25.690693;52.224883;20.935662
15939312;12619311;Entire home/apt;0;0;0;0;2;0;44;2017-06-29 14:16:13.296966;52.241849;20.997556
15864357;11426387;Entire home/apt;0;0;0;0;2;0;44;2017-06-29 14:32:28.086451;52.227411;20.953546
15864008;11426387;Entire home/apt;0;0;0;0;2;0;44;2017-06-29 14:32:24.106360;52.22607;20.953799
15472596;26364139;Entire home/apt;11;1;4,5;04,05,2017;2;1;44;2017-06-29 14:17:32.294853;52.237728;21.026486
15381570;94611777;Entire home/apt;3;1;4,5;04,05,2017;3;2;44;2017-06-29 14:19:37.537424;52.234555;20.990289
15061028;63516736;Entire home/apt;34;1;4,5;04,05,2017;3;0;44;2017-06-29 14:15:24.895169;52.241089;21.00345
14906789;93609884;Private room;0;0;0;0;2;1;44;2017-06-29 13:47:12.982451;52.243449;20.963474
14528796;2285735;Entire home/apt;6;1;4,5;04,05,2017;2;0;44;2017-06-29 14:24:41.643788;52.226536;21.013729
14460937;2339098;Entire home/apt;0;0;0;0;4;2;44;2017-06-29 14:20:13.478587;52.238564;20.987943
14398128;88496001;Entire home/apt;29;1;5;5;4;1;44;2017-06-29 14:13:53.623457;52.194508;21.003438
14348021;32565809;Entire home/apt;31;1;5;5;2;0;44;2017-06-29 14:13:51.995853;52.223362;21.006848
14207223;31168141;Entire home/apt;8;1;5;5;6;3;44;2017-06-29 14:24:15.156283;52.215223;21.025137
14130805;2328783;Entire home/apt;30;1;4,5;04,05,2017;2;0;44;2017-06-29 14:24:39.760703;52.229954;20.994106
14004200;11676886;Entire home/apt;15;1;5;5;2;0;44;2017-06-29 14:18:18.910593;52.23488;21.001124
13854088;81830398;Entire home/apt;14;1;5;5;6;2;44;2017-06-29 14:50:16.342870;52.195328;20.92397
13841058;81673990;Entire home/apt;5;1;4;4;6;1;44;2017-06-29 14:23:07.203678;52.229469;21.017917
13827047;16680877;Entire home/apt;13;1;5;5;4;2;44;2017-06-29 14:18:55.849969;52.236215;20.994779
13766516;20522338;Entire home/apt;10;1;5;5;4;2;44;2017-06-29 14:14:03.200739;52.23694;21.020795
13671361;51433780;Entire home/apt;17;1;4,5;04,05,2017;4;1;44;2017-06-29 14:16:19.327638;52.245055;20.99952
13647578;76158092;Entire home/apt;5;0;3,5;03,05,2017;5;2;44;2017-06-29 14:16:19.352541;52.243536;20.988929
13356190;72842048;Entire home/apt;0;0;0;0;2;1;44;2017-06-29 14:24:46.904881;52.176619;21.061239
13176877;16295733;Entire home/apt;4;1;5;5;3;1;44;2017-06-29 14:16:11.503517;52.250295;20.993142
12733911;12507872;Entire home/apt;156;1;5;5;4;0;44;2017-06-29 14:13:46.518324;52.235747;21.005965
12530201;67877241;Entire home/apt;6;1;4,5;04,05,2017;4;1;44;2017-06-29 14:17:15.431343;52.233413;21.019862
12331145;23324117;Entire home/apt;19;1;5;5;4;2;44;2017-06-29 14:23:37.069807;52.223036;21.015689
12236746;65851923;Entire home/apt;0;0;0;0;4;1;44;2017-06-29 14:16:19.310777;52.251624;21.006991
11786009;3339034;Entire home/apt;28;1;4,5;04,05,2017;6;1;44;2017-06-29 14:14:05.102236;52.229121;20.994553
11516064;56680925;Entire home/apt;27;1;5;5;4;1;44;2017-06-29 14:15:04.105059;52.235558;21.019422
11389886;5431361;Entire home/apt;67;1;5;5;6;1;44;2017-06-29 14:13:44.521374;52.248838;21.013779
11383506;59698412;Entire home/apt;55;1;5;5;4;1;44;2017-06-29 14:13:40.217931;52.256815;20.979651
10229674;48123446;Entire home/apt;0;0;0;0;3;1;44;2017-06-29 14:51:18.723359;52.233405;20.90754
10224544;15261918;Entire home/apt;34;1;5;5;2;1;44;2017-06-29 14:14:11.784141;52.224873;21.017449
10220925;52515710;Entire home/apt;96;1;5;5;2;1;44;2017-06-29 14:13:40.220546;52.241208;21.001024
9599316;35379062;Entire home/apt;1;0;0;0;2;0;44;2017-06-29 14:24:22.477492;52.21823;21.020042
9466161;37967605;Private room;0;0;0;0;1;1;44;2017-06-29 13:39:58.742740;52.236484;21.064253
9465964;37967605;Private room;0;0;0;0;2;1;44;2017-06-29 13:47:14.466023;52.236682;21.063575
8924628;2223945;Private room;3;1;4,5;04,05,2017;3;1;44;2017-06-29 13:39:52.176870;52.2825;21.022499
8603992;8868428;Entire home/apt;1;0;0;0;4;0;44;2017-06-29 14:37:57.952550;52.236613;21.004787
8265953;23887040;Entire home/apt;10;1;4,5;04,05,2017;2;1;44;2017-06-29 14:24:45.916992;52.22748;20.996099
7740550;3195004;Entire home/apt;5;1;4;4;4;1;44;2017-06-29 14:30:52.029863;52.235054;20.99688
7169029;37549268;Entire home/apt;16;1;4,5;04,05,2017;2;0;44;2017-06-29 14:25:10.892498;52.224941;21.008939
7168149;37544316;Entire home/apt;23;1;4,5;04,05,2017;3;0;44;2017-06-29 14:16:15.228826;52.244227;21.006109
7079202;24614723;Entire home/apt;33;1;5;5;4;1;44;2017-06-29 14:15:43.777808;52.24693;21.084668
6919243;36265045;Entire home/apt;12;1;5;5;5;2;44;2017-06-29 14:14:05.112798;52.248826;20.987204
6831374;4903833;Entire home/apt;2;0;0;0;2;1;44;2017-06-29 14:14:26.310946;52.236717;21.051083
6728445;10447797;Entire home/apt;0;0;0;0;4;3;44;2017-06-29 14:35:53.058442;52.200356;20.925174
6604911;33812930;Entire home/apt;3;1;5;5;2;1;44;2017-06-29 14:24:15.145734;52.207351;21.015988
6597262;18546432;Entire home/apt;22;1;4,5;04,05,2017;3;1;44;2017-06-29 14:20:14.571056;52.237402;20.985308
6567767;13337525;Entire home/apt;25;1;5;5;4;1;44;2017-06-29 14:14:16.052317;52.255873;21.045349
6525702;4074444;Entire home/apt;39;1;4,5;04,05,2017;2;0;44;2017-06-29 14:21:45.631890;52.238027;21.003067
6496614;11426387;Entire home/apt;8;1;5;5;2;0;44;2017-06-29 14:24:42.828027;52.229137;20.997798
6444037;16038016;Entire home/apt;112;1;4,5;04,05,2017;8;3;44;2017-06-29 14:15:23.776421;52.231161;21.01534
6256576;25884951;Entire home/apt;4;1;5;5;3;1;44;2017-06-29 14:51:20.144614;52.271864;20.956906
5548350;28758743;Entire home/apt;1;0;0;0;4;0;44;2017-06-29 14:15:45.345063;52.259739;21.043549
5168151;10214608;Entire home/apt;14;1;4,5;04,05,2017;4;0;44;2017-06-29 14:17:21.522874;52.233948;21.023395
3939279;14199206;Entire home/apt;10;1;4,5;04,05,2017;2;1;44;2017-06-29 14:32:12.668866;52.200225;20.966344
3844314;19081881;Entire home/apt;52;1;5;5;4;0;44;2017-06-29 14:18:05.441068;52.239381;21.003692
3836718;19761866;Entire home/apt;65;1;5;5;2;0;44;2017-06-29 14:13:53.611208;52.195616;21.008894
3307190;3466122;Entire home/apt;1;0;0;0;5;3;44;2017-06-29 14:21:47.368102;52.239685;21.004133
3161032;16038016;Entire home/apt;142;1;4,5;04,05,2017;7;3;44;2017-06-29 14:13:46.504115;52.237868;21.026913
2340960;11957577;Entire home/apt;29;1;4;4;4;2;44;2017-06-29 14:24:35.883288;52.227767;20.999279
2224409;11351736;Entire home/apt;18;1;4,5;04,05,2017;4;2;44;2017-06-29 14:16:19.367469;52.244058;21.007654
2158261;9965505;Entire home/apt;92;1;5;5;2;0;44;2017-06-29 14:13:52.011203;52.233913;21.021092
1426447;7665329;Entire home/apt;31;1;4,5;04,05,2017;2;1;44;2017-06-29 14:18:10.273974;52.230822;21.01082
606111;3001859;Entire home/apt;1;0;0;0;4;2;44;2017-06-29 14:19:58.980324;52.238877;20.969108
448685;2211089;Entire home/apt;23;1;5;5;4;2;44;2017-06-29 14:15:04.107812;52.242387;20.989761
416880;2072975;Entire home/apt;36;1;5;5;6;3;44;2017-06-29 14:15:50.374773;52.259458;21.026538
19344675;10076249;Entire home/apt;0;0;0;0;2;1;43;2017-06-29 14:24:57.522713;52.201162;21.026163
19329728;50965440;Entire home/apt;0;0;0;0;4;1;43;2017-06-29 14:15:48.923448;52.250214;21.011426
19161057;100358949;Private room;2;0;0;0;2;1;43;2017-06-29 13:39:52.141412;52.223844;21.008663
19132113;108113986;Private room;0;0;0;0;4;1;43;2017-06-29 13:40:02.080641;52.253276;20.990143
19049715;107594840;Entire home/apt;0;0;0;0;3;0;43;2017-06-29 14:18:51.587493;52.230161;20.994275
19017722;61415950;Entire home/apt;3;1;5;5;4;1;43;2017-06-29 14:20:26.739963;52.203795;21.03707
18921494;131885008;Entire home/apt;1;0;0;0;4;2;43;2017-06-29 14:24:46.921858;52.165029;21.068334
18625837;101603661;Entire home/apt;2;0;0;0;2;0;43;2017-06-29 14:18:43.958431;52.23412;20.999236
18344294;2328783;Entire home/apt;5;1;4,5;04,05,2017;3;1;43;2017-06-29 14:13:57.250422;52.226076;21.040121
17327346;27207084;Entire home/apt;0;0;0;0;4;1;43;2017-06-29 14:28:01.861046;52.245385;21.010282
17308820;15535190;Entire home/apt;11;1;5;5;4;1;43;2017-06-29 14:13:57.274005;52.246146;20.990367
16753235;1919940;Entire home/apt;20;1;5;5;2;1;43;2017-06-29 14:14:37.718922;52.245861;21.016085
16671091;17395769;Entire home/apt;15;1;5;5;4;2;43;2017-06-29 14:15:20.619723;52.237997;20.993224
15883484;102997830;Entire home/apt;20;1;5;5;4;1;43;2017-06-29 14:13:42.390400;52.249371;21.027608
15717628;12057437;Entire home/apt;3;1;5;5;6;2;43;2017-06-29 14:20:29.493699;52.217345;21.020004
15161809;26119987;Entire home/apt;22;1;5;5;2;0;43;2017-06-29 14:15:23.789811;52.229372;20.997668
15037685;8151844;Entire home/apt;40;1;5;5;2;1;43;2017-06-29 14:13:40.167515;52.232985;21.001182
14857225;34772451;Entire home/apt;46;1;5;5;7;2;43;2017-06-29 14:14:45.630452;52.238596;21.02352
14798241;26119987;Entire home/apt;19;1;5;5;2;0;43;2017-06-29 14:17:32.268256;52.226303;21.009809
14529158;2285735;Entire home/apt;4;1;4,5;04,05,2017;2;0;43;2017-06-29 14:24:43.868796;52.225414;21.012491
14233419;82873629;Entire home/apt;52;1;5;5;5;2;43;2017-06-29 14:13:55.440418;52.233694;21.001288
13457633;69339041;Entire home/apt;48;1;5;5;3;1;43;2017-06-29 14:13:48.083264;52.208843;21.02059
13380594;75592268;Entire home/apt;7;1;4,5;04,05,2017;4;0;43;2017-06-29 14:15:31.692659;52.237813;20.998127
12606302;15251678;Entire home/apt;14;1;5;5;2;1;43;2017-06-29 14:18:25.626803;52.237446;21.00399
11733900;62413874;Entire home/apt;3;1;5;5;6;2;43;2017-06-29 14:32:22.285880;52.22136;20.931433
11470677;16054261;Entire home/apt;0;0;0;0;2;0;43;2017-06-29 14:20:34.507539;52.200604;21.044771
11083862;10689410;Entire home/apt;137;1;5;5;2;0;43;2017-06-29 14:13:48.108247;52.232986;20.997811
9929619;5177295;Entire home/apt;90;1;5;5;3;0;43;2017-06-29 14:13:55.471357;52.249125;21.010802
8737359;5320075;Entire home/apt;25;1;5;5;4;2;43;2017-06-29 14:14:23.123969;52.254795;21.034876
6911644;36154661;Entire home/apt;0;0;0;0;4;1;43;2017-06-29 14:35:51.480633;52.204642;20.893386
5102010;26359774;Entire home/apt;77;1;4,5;04,05,2017;4;0;43;2017-06-29 14:14:03.207500;52.236314;21.021352
3913686;15251678;Entire home/apt;164;1;5;5;2;1;43;2017-06-29 14:14:36.193873;52.234842;20.997221
3844226;19081881;Entire home/apt;42;1;4,5;04,05,2017;4;0;43;2017-06-29 14:16:52.384003;52.237057;21.001402
3510854;15251678;Entire home/apt;154;1;5;5;2;1;43;2017-06-29 14:14:53.740694;52.237998;20.996412
1090315;5709506;Entire home/apt;109;1;5;5;2;1;43;2017-06-29 14:13:49.913611;52.221026;21.024663
530681;2606022;Entire home/apt;73;1;4,5;04,05,2017;4;1;43;2017-06-29 14:18:41.989605;52.231253;20.996411
154831;744802;Entire home/apt;7;1;4,5;04,05,2017;2;1;43;2017-06-29 15:21:01.330788;52.192373;20.988177
18907795;22638424;Entire home/apt;3;0;3,5;03,05,2017;2;0;42;2017-06-29 14:15:31.723205;52.250763;20.994272
17871886;106047383;Entire home/apt;5;1;5;5;4;0;42;2017-06-29 14:14:03.197840;52.185522;21.002559
14176865;85835842;Entire home/apt;0;0;0;0;2;0;42;2017-06-29 14:51:26.099778;52.147286;21.049463
14158503;2815232;Private room;49;1;4,5;04,05,2017;2;1;42;2017-06-29 13:39:56.148438;52.230946;21.017512
13978753;2815232;Private room;75;1;5;5;2;1;42;2017-06-29 13:39:52.150536;52.23114;21.015683
13260037;70528837;Entire home/apt;2;0;0;0;2;0;42;2017-06-29 14:18:45.794367;52.24196;20.982236
12953085;6272864;Entire home/apt;47;1;5;5;4;1;42;2017-06-29 14:14:53.746173;52.219966;21.011851
10122630;31448724;Entire home/apt;84;1;5;5;3;0;42;2017-06-29 14:13:49.935375;52.235349;20.995296
9774688;26462482;Entire home/apt;31;1;5;5;4;1;42;2017-06-29 14:19:50.750313;52.229937;20.977902
3969636;20555182;Entire home/apt;26;1;5;5;2;0;42;2017-06-29 14:27:04.703824;52.200264;20.967526
2146417;4178935;Entire home/apt;114;1;4,5;04,05,2017;4;2;42;2017-06-29 14:14:45.602582;52.235384;21.013204
19566002;129884785;Entire home/apt;0;0;0;0;4;2;41;2017-06-29 13:56:40.374498;52.220759;20.982464
19524285;72852593;Entire home/apt;0;0;0;0;4;2;41;2017-06-29 13:51:12.432047;52.234303;21.031489
19485076;19190964;Entire home/apt;0;0;0;0;3;0;41;2017-06-29 13:56:40.370200;52.22514;20.982002
19363723;11744373;Entire home/apt;0;0;0;0;4;2;41;2017-06-29 13:48:33.218404;52.242872;21.109749
19342174;135351460;Private room;0;0;0;0;4;1;41;2017-06-29 13:34:25.440736;52.132663;21.016036
19313659;135263547;Entire home/apt;1;0;0;0;4;0;41;2017-06-29 13:48:06.934464;52.237395;21.009277
19293273;134234557;Entire home/apt;3;1;5;5;4;1;41;2017-06-29 13:48:05.081979;52.237761;20.996628
19289310;132031317;Entire home/apt;2;0;0;0;4;2;41;2017-06-29 13:48:24.593511;52.238052;21.004072
19223648;134560202;Entire home/apt;0;0;0;0;4;2;41;2017-06-29 13:49:18.345547;52.310263;21.082916
19217595;134499711;Entire home/apt;1;0;0;0;4;2;41;2017-06-29 13:48:08.996709;52.235597;21.059753
19216333;57592592;Entire home/apt;0;0;0;0;2;0;41;2017-06-29 13:50:13.017293;52.249444;21.034084
19188905;26308998;Entire home/apt;0;0;0;0;2;0;41;2017-06-29 13:48:53.897808;52.257972;20.962977
19169661;51900123;Entire home/apt;0;0;0;0;3;1;41;2017-06-29 13:50:11.683701;52.253456;20.990071
19159731;133971296;Entire home/apt;0;0;0;0;6;3;41;2017-06-29 14:00:45.250412;52.141244;21.053533
19124145;70970898;Entire home/apt;0;0;0;0;4;1;41;2017-06-29 14:00:08.993254;52.159174;21.028974
19115631;23043593;Entire home/apt;0;0;0;0;4;1;41;2017-06-29 13:50:21.181857;52.247148;21.006857
19108030;3547810;Entire home/apt;0;0;0;0;2;0;41;2017-06-29 13:50:43.610569;52.231668;21.012013
19090235;133332992;Entire home/apt;0;0;0;0;2;0;41;2017-06-29 13:56:37.568092;52.216857;20.980821
19060474;133059156;Entire home/apt;3;1;4,5;04,05,2017;2;0;41;2017-06-29 13:54:03.387577;52.220429;20.980631
19051179;132977309;Entire home/apt;0;0;0;0;4;1;41;2017-06-29 13:49:55.031636;52.254538;21.031774
